episode_steps,scores
1278,3.338489207227911
1279,20.82823045959257
1280,-12.41346027402978
1281,-4.593827652121569
1282,-11.679720788698138
1283,15.184387377688763
1284,3.6586941055343694
1285,-13.230330188147738
1286,5.549911510761847
1287,-9.889124154260285
1288,15.317416477399926
1289,19.43216553105088
1290,16.881311534166848
1291,-4.041279800634788
1292,-10.12179733478025
1293,11.567134738710799
1294,5.431735045552582
1295,15.15725449401428
1296,3.8395833459961715
1297,-0.5384347979422186
1298,-3.239404387099432
1299,11.773949418950428
1300,20.97289917023638
1301,-21.21462447777651
1302,28.115669097798087
1303,-2.9067833458814007
1304,-27.514758912901584
1305,-4.835538501927096
1306,-13.601288182800701
1307,-11.185196692244775
1308,0.11694604508091921
1309,-15.69746115645063
1310,11.3263761060769
1311,33.84568923896846
1312,1.3196913413554046
1313,-3.130634000257908
1314,-19.704783844792374
1315,-26.819349677839597
1316,-1.2390383896260813
1317,-2.6031507403668757
1318,14.418462902651546
1319,2.5697095513049852
1320,-0.4987061447141882
1321,17.63410288160143
1322,-11.266833378480325
1323,1.9413180867782496
1324,-4.859423261964247
1325,-9.708304491685475
1326,10.623966095229099
1327,12.160439204337411
1328,-2.8066961634281564
1329,-12.746170002881732
1330,-9.154828298243418
1331,0.24587696491069405
1332,-4.9340166224768565
1333,-1.1884520035389108
1334,-2.0239927771565958
1335,-13.053720673065337
1336,-5.918020802810205
1337,-16.238623828082854
1338,4.2928701752744445
1339,10.421810985168552
1340,-17.110252127715665
1341,-11.249664068412184
1342,-2.9582354999652143
1343,16.55643256712528
1344,-14.563998090582073
1345,7.528425129206901
1346,-9.365572914062264
1347,-9.691682003505736
1348,-20.30705190866735
1349,-5.9597542784099415
1350,-1.0825984531105792
1351,3.0384006487541244
1352,6.896837785959543
1353,-16.86859269346695
1354,-11.376616409214417
1355,2.7923398578403553
1356,8.815189604456405
1357,5.511775583971679
1358,14.697720123147406
1359,5.4475103205757955
1360,4.781097980677934
1361,11.689740082296241
1362,14.507233174828487
1363,-2.1695685949154644
1364,-6.696138117111477
1365,0.5728825757707363
1366,-4.450181442914852
1367,-8.515167307329797
1368,19.79521217642121
1369,-5.1615998243382695
1370,-5.808308272967427
1371,-22.09966292903286
1372,25.633320607870104
1373,-0.4903313372916416
1374,22.222143798362254
1375,32.21577908381198
1376,-1.3400331609142644
1377,-6.614085840343777
1378,-10.203122267953141
1379,-5.537336008356049
1380,-8.122394892772462
1381,11.516556693358181
1382,-24.13602830845776
1383,-14.823165761520023
1384,-1.5930664575067799
1385,13.831369460688991
1386,-8.832305230934402
1387,3.20515600143855
1388,-5.407069950197926
1389,-3.4256167915180846
1390,8.479643095091781
1391,31.340148052243997
1392,-13.158732399881904
1393,-4.913612388663887
1394,6.7258851011419685
1395,-19.780104221611076
1396,7.397232004378157
1397,-11.199202364087784
1398,-11.008071667696273
1399,12.988278248210719
1400,16.129221708435846
1401,0.5293046624486748
1402,-13.667974515509929
1403,17.43969741174071
1404,-6.83809537822679
1405,2.960420522251254
1406,-12.980289357426125
1407,0.37276465218392696
1408,-22.781942320068755
1409,-9.244107543085114
1410,-12.086278420107796
1411,-1.521846823435246
1412,12.964403773071318
1413,23.987555604955094
1414,3.9812541762249607
1415,-19.97082293745784
1416,3.1434989065641123
1417,-0.5591772899367955
1418,-19.36764666217723
1419,-23.48170600080553
1420,-3.258218840518717
1421,-3.8856257859189434
1422,9.599559465401443
1423,10.557012424922014
1424,17.656760545867723
1425,-4.533878941386681
1426,-0.17423228264577073
1427,-7.475216961800661
1428,5.0858480953735645
1429,-20.17316347734026
1430,-3.181846407325258
1431,-23.63084233600381
1432,-17.33208813129781
1433,-14.649253831142829
1434,0.7626736154541744
1435,-7.803884942648628
1436,-9.790912434006657
1437,10.050959898806816
1438,-13.885034271873435
1439,-14.445126223359763
1440,-9.491506328706484
1441,-12.104315937237011
1442,3.553534412499003
1443,-10.64730008967982
1444,-18.900983397462713
1445,19.373263964093816
1446,-8.196599023483243
1447,-26.390907634822728
1448,8.410946383917345
1449,-28.22155533975668
1450,-5.776256647513769
1451,1.522750328175061
1452,-11.900579646470222
1453,-3.6582322109077445
1454,-12.055271936655158
1455,-13.96137401022556
1456,0.0868389265285947
1457,10.375872036109044
1458,-5.57276534086332
1459,-3.758087242763839
1460,-12.686915317403185
1461,-0.5456481146202967
1462,-13.97057128170803
1463,-11.369739961454702
1464,-6.468837330605258
1465,-23.001354737990727
1466,-16.673113497347565
1467,-11.721078602180551
1468,-1.172400852071275
1469,0.2882621344207195
1470,-25.401727844883755
1471,-2.4218889945213813
1472,-8.452406403656278
1473,-9.500571313797613
1474,20.105921987009978
1475,-3.5019215249202595
1476,-13.039379383026379
1477,-4.696177627487723
1478,9.021584704303617
1479,24.964502142205305
1480,11.81038605864767
1481,-10.383660264711292
1482,-8.079433057671126
1483,23.141353563066268
1484,-6.818292534561278
1485,3.9476831651709388
1486,12.63688305805413
1487,-4.663200299595168
1488,22.02891528185168
1489,-1.0203051317296992
1490,-1.9564588949594006
1491,-15.478802549857814
1492,-1.9382534892495384
1493,-17.76276211753993
1494,-12.17891941225037
1495,-13.773807488873356
1496,14.441384430416113
1497,-5.068187118496037
1498,2.5837786410389527
1499,-0.8487498947030847
1500,-8.904855807588222
1501,-4.677661714988496
1502,-9.11951991272233
1503,6.997515922678176
1504,9.320806430810444
1505,-13.697021324284487
1506,-49.391978689464686
1507,-12.73298629464167
1508,-2.281120063401855
1509,-25.94465306385771
1510,-11.765793793427727
1511,-24.3854189890887
1512,-9.079005556383004
1513,-4.0060835943004465
1514,-28.40680746646118
1515,-7.386877529399356
1516,-3.1876840182881843
1517,-18.756771318752826
1518,-21.873254137457987
1519,1.1179882894055226
1520,-25.303196054569483
1521,-15.159748566678113
1522,-11.129322855732871
1523,-18.409903123915946
1524,-17.843492321514184
1525,-3.5703548881348253
1526,-5.909247816902268
1527,-19.628957380271448
1528,-7.8270724348634335
1529,-19.61905356591908
1530,-14.926582707972159
1531,-25.75303145209109
1532,-1.0424188854482628
1533,12.989894859081488
1534,-9.861173478769132
1535,-19.721819052561585
1536,-10.542645945530417
1537,-2.720525565410495
1538,20.53784147277406
1539,19.765726278690334
1540,-7.498979090058059
1541,15.010971160114686
1542,-14.46878191019623
1543,-8.437169312243336
1544,-15.013318653743811
1545,-3.777201342717593
1546,-14.539160791688426
1547,-2.1501984563407204
1548,1.7977553382219307
1549,-7.502337973442154
1550,-16.489482634598524
1551,-7.524159109450456
1552,3.514183136200786
1553,-9.743268156932805
1554,-11.519384227803219
1555,-19.702161130156902
1556,-5.692098453256438
1557,-12.29449163540301
1558,-10.483544690320288
1559,24.468976432593948
1560,-24.5778337420013
1561,-25.595264586545543
1562,6.213824193870925
1563,-3.3266597052922435
1564,-9.265722062646514
1565,-17.082843532764638
1566,-18.402935727550194
1567,-21.392894403211862
1568,9.903392078451287
1569,-8.113916902649931
1570,-9.73655299614225
1571,24.01384609413964
1572,3.2658788946659283
1573,17.516754114288176
1574,-27.381569039655997
1575,-10.310955865789591
1576,-5.748688601808417
1577,4.480960657615268
1578,7.264030497841361
1579,-22.24156224419867
1580,-14.230351733857178
1581,3.5569158998841033
1582,0.24472441824076796
1583,-2.2573703507181566
1584,-4.953233995269517
1585,-11.254034067118655
1586,-17.731565799762713
1587,-11.70421017542499
1588,-14.653547082876797
1589,-19.34336358541489
1590,7.783737895296508
1591,6.877578302137389
1592,-10.64080515241465
1593,-16.025342418753485
1594,24.18953505128461
1595,-7.922452672107737
1596,1.7939725230952264
1597,-23.30514925705036
1598,31.22268629598362
1599,-11.282490035553668
1600,-2.6141658015504903
1601,-9.153670870521143
1602,5.509625190739736
1603,-4.348134199747833
1604,20.055775904285976
1605,-13.403909267023689
1606,4.569167981396405
1607,-22.908662931712694
1608,4.399329786688719
1609,-3.3237753153949976
1610,-8.797511512930617
1611,4.387336020798479
1612,-1.0154118751217076
1613,-4.190267121716842
1614,-9.886721037137285
1615,-5.418891199512965
1616,-1.667555194764745
1617,-9.181924827826363
1618,-2.2127058506162784
1619,2.4338149435196166
1620,-11.135699829986157
1621,8.784693461643203
1622,-44.067448652716266
1623,-1.262034891108828
1624,-3.354854675418564
1625,-6.841722768156886
1626,-3.4324296920722768
1627,-1.4757841095076931
1628,6.169744955453484
1629,-10.526765658269305
1630,-14.583189174152098
1631,-5.864677970992559
1632,-2.995172338145129
1633,-1.7185251876018668
1634,35.28716721341184
1635,14.238991456386353
1636,-0.825390940908673
1637,-6.029495924312446
1638,-12.277614244875405
1639,7.222097937534673
1640,-4.978245569541755
1641,8.92221328708347
1642,-8.060792028795625
1643,28.3411947880649
1644,0.18622745514309164
1645,10.452088016743229
1646,2.1704802066377726
1647,-13.82849504245792
1648,-3.3965260344696313
1649,-14.856595512904068
1650,11.604882988809182
1651,11.191760460402406
1652,-1.5784905914157843
1653,-7.349164511032699
1654,5.585584114561952
1655,-12.422477052052837
1656,-4.3504010118877146
1657,-5.179293601247903
1658,-18.74557697426193
1659,-4.017826004755977
1660,26.159140149805335
1661,5.664089569590123
1662,21.73461751717828
1663,-14.153940865010336
1664,12.294811561000852
1665,8.211461528270062
1666,-26.666931818845423
1667,-2.875976838382205
1668,-11.101601838720446
1669,-5.185505047858025
1670,15.349986594477103
1671,10.042433476143984
1672,-7.708344258399161
1673,13.650876238095412
1674,20.642572330198234
1675,12.58008315393825
1676,0.431752422706587
1677,-28.34754726321318
1678,-11.566789284880814
1679,20.474860507694995
1680,-12.269437899299096
1681,2.4747286023127275
1682,3.2730863047386727
1683,-12.380599154968438
1684,-36.0391736816019
1685,10.433923977017182
1686,-3.4186234054391287
1687,-6.439566912961652
1688,-9.213254507421846
1689,-8.443801531021467
1690,-10.18415121227069
1691,0.38328837726029263
1692,-15.045801438058083
1693,11.528283886347216
1694,-13.005032931782718
1695,5.260863284683231
1696,16.19771276434853
1697,42.59212946916637
1698,19.202975829188077
1699,15.669267767277207
1700,-15.270669379661541
1701,-22.422526282278316
1702,20.337875820810872
1703,10.053987397620567
1704,5.595528932418802
1705,16.511577984202162
1706,10.945974043393454
1707,1.6800192654422197
1708,-3.122600719440732
1709,7.940706569257039
1710,12.389508361942553
1711,13.515136526874665
1712,-2.012818383037075
1713,-0.596127506835757
1714,10.825964865820158
1715,11.580264488642781
1716,23.72759794432823
1717,4.326244080144308
1718,13.969466934428997
1719,15.722212497592917
1720,29.710939175735863
1721,11.79152040589391
1722,3.9289045780693246
1723,5.508485028082995
1724,1.0717155682791615
1725,-3.2975166212482785
1726,-29.81172082378594
1727,-3.413368735114326
1728,15.717788282105845
1729,11.450574468837761
1730,13.119239870873077
1731,-8.388265309210233
1732,-6.655288478078347
1733,23.672589897379243
1734,-11.231560457073826
1735,-3.909088525757154
1736,13.635739262294576
1737,21.782269571491554
1738,1.570904626440994
1739,22.534391393401528
1740,-10.662547219463203
1741,11.056000659362931
1742,12.447677830121298
1743,-26.823928219476542
1744,16.705108252390225
1745,-6.386405068338448
1746,27.010048464453927
1747,-7.229191680804015
1748,7.754414587660726
1749,-3.236655717903166
1750,9.669360742289854
1751,4.292950851602365
1752,-7.68733585527143
1753,3.5158891395944987
1754,25.04554460731633
1755,-5.846566969273329
1756,-26.50679950377104
1757,5.507855614368536
1758,5.561368974226388
1759,-27.62170187550473
1760,-1.3104122619820624
1761,-28.776157577746556
1762,-23.97615137052581
1763,6.766943500497361
1764,29.21046755760711
1765,4.624737062459395
1766,6.58628842399402
1767,23.28801502918586
1768,-12.19952745804326
1769,3.196729185293094
1770,-2.403172356363365
1771,-9.760209730375992
1772,16.57010841934375
1773,-4.59627211008172
1774,0.2280698732121933
1775,25.14854146194866
1776,-16.442088769784046
1777,4.446688105063281
1778,19.858274986504302
1779,27.314209981660913
1780,-4.4879808843091
1781,4.090027126104406
1782,-21.521298199587022
1783,8.008898590038497
1784,-2.375727008229636
1785,0.06445249442786305
1786,-4.293454522799926
1787,-1.207824718803644
1788,4.009276497524995
1789,6.584068464096888
1790,12.032850792589167
1791,0.7525062001354639
1792,-5.052499869279311
1793,20.83435354234443
1794,10.176786943547665
1795,5.405105518198288
1796,1.9532503350396737
1797,18.514504618698712
1798,12.736327004230832
1799,2.202503638473008
1800,14.085743424550495
1801,-4.305479270778011
1802,-5.035463488863037
1803,4.1093667371942235
1804,16.827160615407102
1805,15.738908046248277
1806,-21.194483075444754
1807,-7.0460235271588445
1808,-26.9092182817996
1809,5.694432655290807
1810,16.130278717434326
1811,-3.742934144409303
1812,-0.06345858485726313
1813,10.217374996025692
1814,-6.245687215508525
1815,-2.930600375345894
1816,-1.0732061081681366
1817,-8.653335971846733
1818,-10.611629418243625
1819,0.2603196756131596
1820,19.23614579584432
1821,9.223964810839597
1822,-27.497653535849288
1823,-0.915868062143018
1824,10.246513391817553
1825,-3.9034327120930383
1826,-13.029543772719718
1827,4.746230359017101
1828,-5.366657593071753
1829,-1.8901834008100604
1830,3.7032891455694754
1831,-19.244862234275157
1832,10.552543495454701
1833,21.00762333303551
1834,-14.294731933639968
1835,12.175766490793201
1836,11.062972675112398
1837,17.422152597011465
1838,6.854004564346429
1839,20.086501573149228
1840,-9.691067554743876
1841,-9.992684264327792
1842,-22.46996518991666
1843,1.7785945121422762
1844,5.697912634710461
1845,4.872811871005119
1846,-4.475485974833289
1847,-17.910918311999204
1848,-19.331898757898735
1849,-13.31097796955915
1850,-20.406894982475634
1851,16.073654949080954
1852,31.363351788454
1853,-20.099256637736566
1854,-0.3963882556409679
1855,11.211423182024816
1856,-8.725939743850347
1857,26.330936694538877
1858,-13.595253035595823
1859,8.08595242827603
1860,-24.40253413703255
1861,9.41215737642437
1862,-0.6830213131186496
1863,0.6885960665045451
1864,-16.36734817070039
1865,-17.10458772847495
1866,-10.515629165308372
1867,7.214933748042279
1868,-28.43132080425628
1869,6.508650519440257
1870,23.763733740054114
1871,-5.135026069420913
1872,39.50208358392964
1873,-13.65503773118064
1874,2.2918494550930397
1875,8.274254611878177
1876,7.502997384143302
1877,1.999754302349866
1878,-27.239513605109817
1879,-14.460764175020563
1880,-23.16647306010067
1881,7.9830515033400316
1882,18.49024666832823
1883,-4.095131341270598
1884,-9.627276197441395
1885,-7.024195675610282
1886,-17.549045722666744
1887,-17.889217909558027
1888,-2.9882947214567483
1889,-0.6767077467436473
1890,5.679694865770973
1891,-1.2081208136984802
1892,-15.541819383532658
1893,34.61585299507602
1894,-25.72148701055267
1895,7.992125073511384
1896,-10.62436719054299
1897,-26.002906342747455
1898,-19.06215449519401
1899,-29.86697489890798
1900,-0.10507991975657749
1901,-0.4270265432553594
1902,-18.852398113747125
1903,-5.158947634216982
1904,-11.286095773434365
1905,-15.713972722400824
1906,-1.1535744696026233
1907,6.712215348804439
1908,15.348194145839054
1909,-31.21204005795992
1910,37.07085929548134
1911,-8.439408574441659
1912,-3.4792059227503422
1913,-12.766167422849389
1914,-1.6468029708254124
1915,37.421009589523386
1916,-3.991047944292286
1917,-13.89914254294995
1918,-6.948183100935516
1919,-4.927798449142392
1920,0.5679663714986796
1921,-22.155350628975338
1922,-6.04715319660812
1923,-7.442381475828058
1924,-10.651282197876395
1925,-15.9499031819348
1926,-2.6805851667320204
1927,1.769109687488977
1928,-15.281274910755911
1929,16.953288693316498
1930,-5.45957849875197
1931,-8.685946853868227
1932,10.464076946023503
1933,1.57151751210641
1934,-20.81157289920959
1935,8.78323106584641
1936,2.856157683016468
1937,11.39998330280465
1938,4.378693692374828
1939,-16.279260305278505
1940,0.9441936995900837
1941,6.6626148330803305
1942,-11.571913443914191
1943,16.75954847939672
1944,-20.924981859712048
1945,-27.24297666047827
1946,15.81878168345054
1947,-5.313201209451433
1948,-13.46139836945212
1949,-14.494425026361764
1950,15.625788613945103
1951,-11.355456513657058
1952,-1.8961568474260415
1953,17.120578664468752
1954,12.062593704349565
1955,-4.181773069510369
1956,-1.2654214159306918
1957,15.876446923664975
1958,8.630401419150285
1959,-23.58433089823677
1960,10.952900274745424
1961,-8.625825310879916
1962,15.827937348099592
1963,12.96483694579558
1964,0.10703112321174668
1965,-4.472717197903133
1966,5.684027590622834
1967,7.751463676054135
1968,4.258427598198764
1969,-33.52281494695623
1970,7.966087266831767
1971,5.750040315963032
1972,-25.26618344905326
1973,-3.601897844748776
1974,4.566705343993143
1975,-2.030571394961931
1976,4.204694596861177
1977,15.385613521595275
1978,10.766015807660182
1979,12.442858938828701
1980,-6.015939746221065
1981,-8.902634789300794
1982,-21.566561311889604
1983,1.8105581304054557
1984,10.923078184611802
1985,20.78998903888354
1986,5.526151700348038
1987,6.713134678613088
1988,15.17946019665466
1989,-6.16091745299616
1990,-8.619371747619844
1991,-18.306488988615776
1992,-1.3829693176310234
1993,9.382149168552987
1994,-16.485261250328858
1995,-6.347205430666964
1996,15.370029289633877
1997,-23.6044412631421
1998,4.848608793531268
1999,6.235621773465682
2000,4.417930101588635
2001,-16.593167763585065
2002,-2.458355139505798
2003,0.5061916541585134
2004,-1.1642799299497621
2005,31.70918048921722
2006,-6.158427829845471
2007,5.947887417363992
2008,-21.585595369967802
2009,-4.309817258551984
2010,-1.6896466385854005
2011,-3.021705371560505
2012,-7.84672860674186
2013,-11.793857413820826
2014,-0.41643259185550824
2015,15.98668283807508
2016,12.724487493981822
2017,-3.729105707421967
2018,8.280926371644975
2019,-4.682247412947916
2020,-12.442887909640312
2021,-12.721459984469131
2022,7.110344583944977
2023,15.396042502354293
2024,-7.841372897085397
2025,4.509782004457255
2026,-1.3445351152984373
2027,-13.838631161270152
2028,11.933688507757196
2029,3.3794890172975025
2030,0.8448477308210163
2031,-5.424793114750733
2032,-2.2240441979799757
2033,-22.865073125953213
2034,-13.626291038498662
2035,-12.182952884618492
2036,-9.79637833311566
2037,-21.972338380826677
2038,11.518888380577582
2039,-21.83437916605919
2040,-20.765738757148267
2041,-9.152987990063114
2042,-8.601398842901286
2043,-1.1712554698263689
2044,-0.06165989428786034
2045,0.0938504344667142
2046,6.865144182158956
2047,-4.849978627722955
2048,-12.907099712603758
2049,-2.5269601123337444
2050,24.508376074722467
2051,-14.145489687329816
2052,-3.754401924793056
2053,-4.392112254587209
2054,-14.180021030664827
2055,3.256411959508039
2056,19.022008970489395
2057,2.636282903356766
2058,6.506213970219461
2059,-19.00697895507842
2060,3.760514294935879
2061,-5.9960971405696695
2062,0.7072463344697932
2063,-26.435104492784212
2064,12.459554673220657
2065,10.199741849353149
2066,1.5638991365515296
2067,-5.9808266561917405
2068,1.575956030512165
2069,-6.66245711753432
2070,-12.480354719803954
2071,31.145381628928945
2072,-20.023759746107494
2073,-1.9803414956676602
2074,13.89897857254321
2075,-2.6165577423152104
2076,19.61518085347805
2077,-19.320832267628294
2078,25.33159626897931
2079,0.7973645938679732
2080,12.82662583276664
2081,18.262521889892703
2082,13.703561410977349
2083,5.560849724694801
2084,-2.954380029673077
2085,-23.18453100038867
2086,-11.12566450845293
2087,21.48500421857536
2088,6.770604758586982
2089,-10.634657470266783
2090,-2.5450541666367807
2091,-2.215793747799407
2092,0.7316999371001953
2093,-18.020649655277257
2094,11.954683468348513
2095,0.0953022589745543
2096,35.62035452385011
2097,-1.470228650649921
2098,3.7848915073710367
2099,-8.765904107804444
2100,9.642345758630638
2101,-8.511145632288121
2102,7.227035033545464
2103,-2.3138518566381867
2104,0.6067615953361511
2105,13.896908511050398
2106,-1.6607650313726532
2107,-17.846227758883952
2108,-3.6069318644060573
2109,9.711249799058676
2110,-10.337084948876727
2111,-5.777006692530129
2112,4.489442860586755
2113,-1.4697448640554989
2114,9.82149461232127
2115,-15.967136473860574
2116,11.929626576535457
2117,-20.23159620893665
2118,11.11466401822213
2119,3.2382349828575414
2120,-26.14861317792492
2121,7.194050632425139
2122,0.4605797697418297
2123,-3.6259211307189028
2124,-7.499648354326635
2125,6.876741680476666
2126,-8.803807789311596
2127,-18.763364018819235
2128,-16.337448959596117
2129,-12.866441897912187
2130,-11.636962114601742
2131,11.930743371461336
2132,18.862356426983858
2133,-11.195989837828469
2134,0.9799964333678468
2135,-5.4136381449343585
2136,3.083432462569788
2137,-11.733514162935856
2138,-23.288240348516812
2139,11.57757291810089
2140,0.3837512008597588
2141,6.862909938917153
2142,-13.14260852717241
2143,31.78130498565359
2144,1.4303173205961242
2145,-0.8579024553824541
2146,22.73152620766666
2147,-4.564700079806966
2148,7.0333419964904325
2149,2.855527689828109
2150,-19.042158159047176
2151,-13.499800855016476
2152,2.059573720685879
2153,-6.714334696587432
2154,2.0591376226368743
2155,10.287275328979295
2156,21.022196446574693
2157,12.155699485461765
2158,13.104507423253219
2159,-5.169968526487209
2160,-16.81039301176041
2161,-21.2561236026662
2162,0.4175852298614027
2163,5.332988643022048
2164,-6.786650878267342
2165,43.38106012119382
2166,-26.102648243428437
2167,-2.169324887228124
2168,12.082763289757185
2169,-14.088626973503416
2170,-4.087486167364869
2171,5.068888905427779
2172,-10.13723614415905
2173,20.970393140756563
2174,22.74070597715492
2175,3.376270225393876
2176,31.744526530851182
2177,-8.818252853426664
2178,-16.304321012997967
2179,32.99217245806492
2180,-0.5339843793349646
2181,-6.205056183095804
2182,6.632565311745974
2183,-12.250854902581423
2184,5.1665398443218455
2185,-10.03495098928621
2186,-2.0540656761460347
2187,-11.27842991788499
2188,20.248454200143623
2189,0.2973511369644007
2190,-4.929561257297211
2191,11.015656605436881
2192,10.669159220566035
2193,13.803018413677
2194,2.193080322682742
2195,-6.597416625684211
2196,3.9697356004370468
2197,1.0052749171922783
2198,6.1086033613639215
2199,-3.9548095772132417
2200,-5.118015964009515
2201,18.982099559456163
2202,4.321714330107422
2203,27.454319514254642
2204,-6.982045015320937
2205,-6.386215081060765
2206,12.815509629136566
2207,10.38996434064251
2208,-14.211232372104202
2209,-1.844517133586529
2210,1.6584384421147862
2211,35.43489959566826
2212,0.27287161172239127
2213,20.271625531888745
2214,13.661807933828904
2215,-1.4862459816140878
2216,-1.0871889948223783
2217,-10.698556355305454
2218,28.14688672315271
2219,-3.202909611304186
2220,-4.146019008799208
2221,23.6238502621995
2222,8.896237468930691
2223,-10.403031084587775
2224,-2.16329100135746
2225,6.824296875314982
2226,12.131241654717549
2227,-9.357811932402692
2228,11.096931821262189
2229,7.31640891390447
2230,-5.390773509549746
2231,24.115639379697853
2232,-13.32113188617845
2233,12.337527209497956
2234,7.410156802899034
2235,1.3849818885182659
2236,-2.0356678694737944
2237,12.53722572351977
2238,-11.668170229556091
2239,-6.219262255337086
2240,53.537917208050196
2241,-4.561756313981549
2242,-0.9232493963849249
2243,5.5323178015226855
2244,18.06995785624762
2245,-3.1799966398623694
2246,-12.367903679493008
2247,10.985318384323664
2248,10.212760897202676
2249,10.968148103676953
2250,25.452991112987203
2251,7.616660947690609
2252,24.24229001371133
2253,7.371358008926756
2254,14.197650727454361
2255,-1.358466776419076
2256,-2.118141636610609
2257,26.95694066724863
2258,-19.00863336099185
2259,27.245345614174596
2260,-1.1303852400494456
2261,4.201065880822299
2262,15.404813498773727
2263,2.485645626853982
2264,21.13889108268812
2265,40.62779233619738
2266,-0.8157562727929311
2267,6.037793419917565
2268,22.34213872574148
2269,-2.3306756474085857
2270,-11.68083251940276
2271,-1.2256015172592498
2272,-21.86041642691283
2273,-4.742485652563612
2274,0.5197193066338448
2275,-6.409925965047759
2276,10.273624782588996
2277,6.285788172734728
2278,5.345617338960766
2279,3.9083921378671453
2280,5.885392018590182
2281,-20.72800698465069
2282,0.4802776416793726
2283,26.44540168416443
2284,0.35655798197734523
2285,-0.7653308907953382
2286,-7.779031966975293
2287,1.6897457396663709
2288,-11.448844166675572
2289,9.2698581993918
2290,2.721667159128195
2291,8.025684870546707
2292,-4.800226421606902
2293,37.473670289351425
2294,-21.05997366775945
2295,18.68319538976264
2296,-5.203233906177711
2297,8.190007599686323
2298,24.372678381250388
2299,20.07372321267062
2300,22.4939925078192
2301,-6.462944815358703
2302,-11.111771761766994
2303,5.842405048678688
2304,1.102494558155333
2305,10.540915411197963
2306,2.217751847349726
2307,-5.423502555641252
2308,16.90956287102518
2309,-9.237885806300207
2310,17.82182532616015
2311,7.3252509788084845
2312,-18.55883502354593
2313,26.72107071999958
2314,4.74552347483816
2315,25.938843377883302
2316,7.578558287694527
2317,18.74480414819148
2318,-5.3981361074986145
2319,-2.8935387630836162
2320,5.816379970692006
2321,30.199315294097453
2322,7.041768918105361
2323,-6.723295871259424
2324,-1.4137375961485392
2325,24.581155403056883
2326,8.958699934570951
2327,5.897660503190111
2328,0.7148894245361959
2329,-5.008426125618759
2330,-1.7363910255813033
2331,9.987578646727147
2332,19.760327625007488
2333,-13.136078360700406
2334,-1.055670010875494
2335,-10.342023322640337
2336,-3.2089657905258093
2337,5.857654171283716
2338,43.894310508925635
2339,38.05011100564461
2340,-10.477624613573646
2341,-4.2450066811954175
2342,15.296531978771359
2343,3.7855352941390574
2344,48.89710122310322
2345,1.10805482407302
2346,13.636874891139913
2347,-9.552959272048025
2348,-1.6434642079939492
2349,30.530897207297805
2350,16.804471245574437
2351,-9.149959297870623
2352,35.59422189157693
2353,-1.6561056043108278
2354,14.381665912938066
2355,0.2819656275208524
2356,7.449669414605666
2357,10.087961075183102
2358,-12.513629363695012
2359,7.534881823088539
2360,5.399751834332385
2361,7.1917450166892545
2362,13.416382751206987
2363,25.515241547613883
2364,-13.941835910029864
2365,10.233686203354493
2366,40.525604882823174
2367,8.291914766080591
2368,12.431893454177333
2369,9.837437783514392
2370,15.451294746599919
2371,-5.155516604245411
2372,-3.8975007007444997
2373,-4.635067369444802
2374,15.652848158555841
2375,10.264473995744897
2376,26.668060083967063
2377,19.927879626975617
2378,-7.5969092456221325
2379,-0.9744770399647678
2380,-0.6219060908691871
2381,36.824698682976226
2382,-13.643072142503128
2383,-2.0506125216324786
2384,2.432241870759084
2385,-2.2064496321060894
2386,-8.322976612275916
2387,7.168617790943329
2388,-7.678610021930889
2389,4.04609669621704
2390,19.713635732481674
2391,19.657993648451974
2392,-10.9899919405918
2393,29.12376754741053
2394,16.264148992318006
2395,14.875529305027609
2396,2.2965217085940433
2397,-11.87239751251193
2398,-6.551466195615739
2399,0.4580211667189092
2400,-4.350300866691153
2401,47.50214931031287
2402,7.507363118230829
2403,11.523896103111088
2404,3.3228930651016473
2405,16.972485610681197
2406,18.343019620111594
2407,-1.461625603119993
2408,2.930534699967753
2409,14.361296301319447
2410,-2.6784534794193915
2411,15.640057178175093
2412,24.743806794274665
2413,12.384519848598147
2414,-0.38297615978299926
2415,2.9091788253829094
2416,-6.095593242316592
2417,11.295330115845424
2418,10.767368206890872
2419,-13.333292076141989
2420,1.8885095613139122
2421,-5.0223813342545665
2422,2.4478060111162945
2423,6.233155622728413
2424,8.31229220791552
2425,6.806128891584773
2426,-8.537441776310255
2427,35.387731871880725
2428,0.033743473408752056
2429,3.2013839237900843
2430,-8.93551081908455
2431,-1.0479917007362949
2432,-1.4433081358435735
2433,13.496256375957895
2434,3.4923340520300146
2435,4.294810104252943
2436,-19.219914493752583
2437,-4.312724938517474
2438,4.863318087077907
2439,-5.9014179180757385
2440,16.062109324750644
2441,36.174073756702
2442,-15.851729620685528
2443,12.675552082893768
2444,5.349740385261361
2445,24.257841721322208
2446,11.31533749471436
2447,18.69441627143606
2448,20.023171937301516
2449,-0.13106265211652557
2450,-1.498371218502734
2451,9.127160841069932
2452,22.145892600349626
2453,7.616816249207969
2454,-3.892425750956818
2455,18.11329261438976
2456,-5.129540539906677
2457,23.472481533021284
2458,-14.710012626896205
2459,9.102990589262422
2460,17.42161344683244
2461,2.711186816365986
2462,22.559914197274363
2463,-8.138833140796708
2464,24.800178772544836
2465,14.088163143636873
2466,11.314812509188835
2467,-18.545048187923786
2468,-2.57805353471187
2469,-10.825273688268563
2470,19.730734148875488
2471,0.780060046429448
2472,7.53940100353464
