episode_steps,scores
1242,-13.351104419690772
1243,-18.037965437153172
1244,-1.4735864064811468
1245,-13.613334649980109
1246,15.912273026972349
1247,-6.529041470311279
1248,-22.58038201000866
1249,6.948427254835911
1250,-8.992433034553994
1251,-18.467809443732616
1252,24.38872216001179
1253,36.030259468809646
1254,28.418862951424778
1255,2.9571362818825837
1256,-5.1217548858314474
1257,12.569010666024228
1258,11.662276398840476
1259,15.85597127407699
1260,-1.3575592073879432
1261,-6.589309531471547
1262,20.55439429328585
1263,18.660456686387757
1264,11.269077862321366
1265,0.027524215865208063
1266,5.442564682569105
1267,-4.106918646383677
1268,17.90641046735549
1269,2.3007809977030576
1270,7.452946051598368
1271,12.782359164364191
1272,-5.997497479195335
1273,20.76246836516274
1274,16.615306423710393
1275,13.09025839708802
1276,-4.130755706833373
1277,33.44202948578338
1278,24.14663229622104
1279,-3.450811708837189
1280,13.573307647774156
1281,-11.900403249811948
