Wall time,Step,Value
1682263358.844919,143700,45.0
1682263361.3949976,143800,45.0
1682263406.421283,145600,44.0
1682263443.9141645,147100,44.0
1682263481.707169,148600,44.0
1682263489.2668896,148900,44.0
1682263491.77794,149000,44.0
1682263496.954705,149200,44.0
1682263499.4067495,149300,44.0
1682263552.4680643,151400,44.0
1682263555.037022,151500,44.0
1682263567.888201,152000,44.0
1682263575.4433508,152300,44.0
1682263585.515907,152700,44.0
1682263590.536337,152900,44.0
1682263600.6780472,153300,44.0
1682263610.6967278,153700,44.0
1682263620.7670152,154100,44.0
1682263684.201259,156600,44.0
1682263686.7681398,156700,44.0
1682263714.4768517,157800,44.0
1682263734.7853103,158600,44.0
1682263737.3989997,158700,44.0
1682263744.9595177,159000,44.0
1682263749.9947119,159200,44.0
1682263752.491845,159300,44.0
1682263775.231452,160200,44.0
1682263792.9500444,160900,44.0
1682263830.9875143,162400,44.0
1682263833.558851,162500,44.0
1682263841.1974397,162800,44.0
1682263859.0987413,163500,44.0
1682263889.6050978,164700,44.0
1682263902.199074,165200,44.0
1682263904.7284186,165300,44.0
1682263909.8122272,165500,44.0
1682263927.746738,166200,44.0
1682263945.691356,166900,44.0
1682263948.27045,167000,44.0
1682263971.3449178,167900,44.0
1682263981.6073418,168300,44.0
1682263986.7444022,168500,44.0
1682263997.0806074,168900,44.0
1682264020.1551933,169800,44.0
1682264038.1450088,170500,44.0
1682264040.6878183,170600,44.0
1682264053.6399965,171100,44.0
1682264074.0860424,171900,44.0
1682264096.9526424,172800,43.0
1682264099.5979438,172900,43.0
1682264109.8848658,173300,43.0
1682264122.8843453,173800,43.0
1682264130.6352913,174100,43.0
1682264135.838528,174300,43.0
1682264143.5442824,174600,43.0
1682264151.2985635,174900,43.0
1682264161.667446,175300,43.0
1682264182.3107445,176100,43.0
1682264202.7636082,176900,43.0
1682264213.2375987,177300,43.0
1682264220.944441,177600,43.0
1682264223.496569,177700,43.0
1682264239.0248218,178300,43.0
1682264241.6059768,178400,43.0
1682264262.2624288,179200,43.0
1682264272.5008788,179600,43.0
1682264275.0903404,179700,43.0
1682264277.6716826,179800,43.0
1682264282.6979003,180000,43.0
1682264290.4234316,180300,43.0
1682264308.5261664,181000,43.0
1682264311.190778,181100,43.0
1682264331.6857944,181900,43.0
1682264334.2326689,182000,43.0
1682264357.6024876,182900,43.0
1682264367.948957,183300,43.0
1682264373.0741653,183500,43.0
1682264380.8115077,183800,43.0
1682264393.8587708,184300,43.0
1682264396.473227,184400,43.0
1682264401.6280382,184600,43.0
1682264404.2007458,184700,43.0
1682264406.7946956,184800,43.0
1682264419.734132,185300,43.0
1682264456.2668512,186700,43.0
1682264479.5928838,187600,43.0
1682264495.122119,188200,43.0
1682264513.3037665,188900,43.0
1682264515.9325151,189000,43.0
1682264539.4122672,189900,43.0
1682264557.6269364,190600,43.0
1682264581.0398607,191500,43.0
1682264588.8230796,191800,43.0
1682264606.9962728,192500,43.0
1682264612.248415,192700,43.0
1682264622.6921732,193100,43.0
1682264648.5429661,194100,43.0
1682264651.1433864,194200,43.0
1682264658.9975636,194500,43.0
1682264672.036582,195000,43.0
1682264682.4155095,195400,43.0
1682264716.2973819,196700,43.0
1682264721.5048885,196900,43.0
1682264724.093608,197000,43.0
1682264739.8298237,197600,43.0
1682264742.4637415,197700,43.0
1682264745.0821404,197800,43.0
1682264750.253045,198000,43.0
1682264787.0243475,199400,43.0
1682264834.0638688,201200,43.0
1682264849.6961453,201800,43.0
1682264867.9796834,202500,43.0
1682264883.7254927,203100,43.0
1682264894.2027016,203500,43.0
1682264899.39983,203700,43.0
1682264904.6502702,203900,43.0
1682264920.3081248,204500,43.0
1682264928.2423985,204800,43.0
1682264933.4663835,205000,43.0
1682264941.3489633,205300,43.0
1682264949.2102911,205600,42.0
1682264957.1214993,205900,42.0
1682264980.5945816,206800,42.0
1682264985.9323163,207000,42.0
1682265017.4383662,208200,42.0
1682265020.0146604,208300,42.0
1682265022.625231,208400,42.0
1682265059.348385,209800,42.0
1682265069.9277477,210200,42.0
1682265080.4266944,210600,42.0
