Wall time,Step,Value
1681915292.557202,57188,-139.94859313964844
1681915294.9115229,57287,-113.97724151611328
1681915306.5463543,57800,-190.6927490234375
1681915308.3073125,57875,-251.84617614746094
1681915312.9160979,58078,-271.2705383300781
1681915316.4009192,58223,-419.5054016113281
1681915318.7462099,58327,-171.27188110351562
1681915324.264618,58567,-80.60063171386719
1681915328.799549,58769,-100.03839874267578
1681915333.5492072,58978,-366.2558898925781
1681915337.7200086,59155,-114.98753356933594
1681915342.4341757,59361,-119.12803649902344
1681915347.258435,59571,-132.8330078125
1681915349.6427288,59673,-143.8142547607422
1681915351.9559062,59780,-424.08465576171875
1681915358.3695488,60051,-67.21598815917969
1681915366.712341,60420,-182.22366333007812
1681915369.1395502,60523,-132.95285034179688
1681915374.3966558,60755,-214.376220703125
1681915375.9830933,60826,-121.02618408203125
1681915380.7462103,61038,-210.21209716796875
1681915388.9366832,61389,-102.25430297851562
1681915401.2048225,61920,-140.80567932128906
1681915417.307645,62620,-189.2447509765625
1681915419.4078448,62708,-28.143890380859375
1681915424.7464316,62940,-382.0970153808594
1681915426.7802908,63027,-94.2596206665039
1681915429.8172226,63158,5.484306335449219
1681915432.3840454,63269,-207.27996826171875
1681915434.4353828,63352,-73.24884796142578
1681915436.2729623,63435,-28.0657958984375
1681915440.7550933,63631,-87.363525390625
1681915443.094335,63740,-148.881591796875
1681915452.4724526,64149,-395.9697265625
1681915454.935408,64251,-188.04042053222656
1681915459.6840377,64457,-355.3643798828125
1681915465.1406026,64692,-157.71717834472656
1681915473.0661201,65034,-322.16204833984375
1681915477.8218956,65244,-295.1044616699219
1681915480.613382,65367,-169.8260955810547
1681915482.1996775,65439,-53.104576110839844
1681915489.0717154,65734,-196.19412231445312
1681915491.891099,65852,-106.51713562011719
1681915494.2418325,65953,-213.70245361328125
1681915495.8670084,66028,-167.71348571777344
1681915498.881997,66158,-205.11659240722656
1681915503.4803278,66356,-121.59608459472656
1681915505.034439,66425,-123.78451538085938
1681915506.596761,66498,-158.7861785888672
1681915511.1563365,66691,-27.869224548339844
1681915513.999438,66815,-446.4716491699219
1681915516.6156046,66922,-143.64688110351562
1681915518.2517347,66993,-148.63623046875
1681915520.5161037,67095,-204.60629272460938
1681915523.1123438,67202,-348.7667236328125
1681915527.255233,67384,-184.12124633789062
1681915529.5047956,67486,-271.2608337402344
1681915535.020639,67724,-500.20062255859375
1681915546.1257727,68201,-191.26821899414062
1681915553.1447918,68504,-121.65678405761719
1681915556.0747893,68631,-388.13189697265625
1681915558.4506457,68735,-420.6370849609375
1681915563.7781923,68970,-17.788795471191406
1681915565.3360763,69038,-101.88739776611328
1681915567.3392313,69128,-180.12188720703125
1681915569.463548,69219,-138.80963134765625
1681915574.2438629,69420,-145.28506469726562
1681915577.0390644,69531,-104.76921081542969
1681915579.5568395,69649,-127.86398315429688
1681915589.6381497,70078,-47.45490264892578
1681915597.3642957,70407,-275.7942199707031
1681915600.3831358,70531,-176.4624481201172
1681915604.7512522,70720,-185.44143676757812
1681915606.708875,70800,-93.2879638671875
1681915609.7904272,70927,-200.93655395507812
1681915611.7351663,71009,-38.07825469970703
1681915614.1205068,71109,-466.2352600097656
1681915616.3266761,71201,-50.14628219604492
1681915622.7646477,71476,-76.53428649902344
1681915625.7467282,71606,-228.61932373046875
1681915639.3099523,72178,-136.01731872558594
1681915645.2759469,72421,-139.32688903808594
1681915647.1393201,72502,-66.36007690429688
1681915650.0314083,72624,-350.0612487792969
1681915651.9421747,72708,-73.5531005859375
1681915655.9390123,72875,-127.2746810913086
1681915662.747173,73169,-53.431705474853516
1681915665.5944002,73285,-339.2603454589844
1681915673.4311264,73618,-288.2743835449219
1681915676.293219,73740,-65.53086853027344
1681915679.8120773,73886,-395.5844421386719
1681915684.4908764,74085,-108.29159545898438
1681915689.8202798,74307,-312.6037292480469
1681915697.0376916,74607,-159.95614624023438
1681915699.2330415,74700,-143.45985412597656
1681915704.8157244,74929,-371.3861389160156
1681915712.37424,75242,-53.99491500854492
1681915714.5254827,75336,-407.1231689453125
1681915716.8874586,75433,-81.37435913085938
1681915722.2603219,75662,-45.88806915283203
